OBJECTID;NUM_PAVE;IGDS_LEVEL;LIB_LEVEL;LIB_CLASSE;nom_fichier;igds_basename;igds_style;igds_element_association_id;geom_origine;igds_element_type;igds_symbology;igds_color;igds_color_blue;igds_color_green;igds_color_red;igds_fill_color;igds_fill_color_blue;igds_fill_color_green;igds_fill_color_red;igds_rotation;igds_graphic_group;st_area(shape);st_perimeter(shape);geo_shape;geo_point_2d
960;051A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;8.0160482103461;13.070638731264467;"{""coordinates"": [[[2.3514132631191282, 48.84963510822848], [2.35141400608736, 48.84964505014946], [2.35141301089968, 48.8496450807289], [2.3514132484897505, 48.84964778008748], [2.351446705589138, 48.849646556655706], [2.3514782403438472, 48.8496454028375], [2.3514773038271803, 48.84963031644592], [2.3514459205519893, 48.84963134427565], [2.3514122892465554, 48.84963244085284], [2.351412485956731, 48.84963513998981], [2.3514132631191282, 48.84963510822848]]], ""type"": ""Polygon""}";48.84963897883367, 2.351445459326677
1025;0410;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;9.04104858516645;14.899914667179015;"{""coordinates"": [[[2.351213875051617, 48.85725129409349], [2.351199998064594, 48.85725464268321], [2.3511983731481374, 48.85725171008387], [2.351194025837998, 48.857252764834676], [2.3512189962757306, 48.85729787225231], [2.351241569026275, 48.85729243304845], [2.3512165986835876, 48.85724731664241], [2.351212263639896, 48.85724837146041], [2.351213875051617, 48.85725129409349]]], ""type"": ""Polygon""}";48.857273473088014, 2.3512182824681624
1048;063A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;16.462619344888267;17.58258523664702;"{""coordinates"": [[[2.3272170448364577, 48.851756338900366], [2.32722109160677, 48.851756398528636], [2.327221108179762, 48.85175522046355], [2.32714762534821, 48.85175428742628], [2.3271466891682504, 48.851783411450555], [2.32721851429508, 48.85178396643046], [2.327218529273188, 48.8517828063436], [2.327216076406964, 48.85178279165194], [2.3272170448364577, 48.851756338900366]]], ""type"": ""Polygon""}";48.85176918727488, 2.327181928134659
1087;141A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;12.277371259177022;16.356527270524648;"{""coordinates"": [[[2.331633823500233, 48.83355430800723], [2.331635889652825, 48.83355668490058], [2.3316394228633617, 48.83355535648604], [2.331601762153651, 48.83351193391838], [2.3315745428547916, 48.83352223430338], [2.331612312170673, 48.83356568536677], [2.3316158440201633, 48.83356435694532], [2.3316136974142125, 48.8335618797718], [2.331633823500233, 48.83355430800723]]], ""type"": ""Polygon""}";48.83353791069817, 2.3316062341275967
1093;141A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;14.093831484071384;16.15758241405442;"{""coordinates"": [[[2.331466206684353, 48.83734724302022], [2.3314583917258926, 48.83736838576967], [2.3314603664404743, 48.83736940499878], [2.3314602672707245, 48.837369701236156], [2.3314508957744566, 48.83739514236156], [2.3314841759002642, 48.83740045386642], [2.3314937827958073, 48.837374716363215], [2.3315017660433877, 48.83735330474158], [2.3314983433337315, 48.837352583206005], [2.331466206684353, 48.83734724302022]]], ""type"": ""Polygon""}";48.83737360433193, 2.331475939925964
1100;052A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;13.840414468059034;16.45579356131604;"{""coordinates"": [[[2.363737775056865, 48.84274879194431], [2.3637089882639044, 48.84275826469801], [2.363708022540182, 48.84275700944924], [2.3637077614732656, 48.84275718793292], [2.363707459751578, 48.84275734821312], [2.363707158139681, 48.84275749950029], [2.363706815982808, 48.84275762359098], [2.3637064739357263, 48.842757738688626], [2.363706118593204, 48.84275782673471], [2.36370574996622, 48.84275788682995], [2.3637220732659134, 48.84277933707877], [2.363737336819532, 48.84279942185426], [2.3637701694717594, 48.84278802079626], [2.363753599343948, 48.84276558084348], [2.3637385573148135, 48.842745208552685], [2.3637357920087045, 48.84274615526221], [2.363737775056865, 48.84274879194431]]], ""type"": ""Polygon""}";48.842773357740896, 2.3637385187480855
1106;132H;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;21.06315930977792;19.824362978670305;"{""coordinates"": [[[2.369818445799781, 48.82152502995894], [2.3697516418262756, 48.82150226988171], [2.36972582725935, 48.82153531366564], [2.36979007981843, 48.82155720500148], [2.36979164449449, 48.82155519954099], [2.369788688716947, 48.82155420274204], [2.3698110500243663, 48.821525034152664], [2.3698168948536327, 48.82152702649842], [2.369818445799781, 48.82152502995894]]], ""type"": ""Polygon""}";48.821529275657156, 2.369769606360421
1129;131C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;11.286623058343636;18.256911220149828;"{""coordinates"": [[[2.371558725363301, 48.83852444082639], [2.3714975844662844, 48.838569693963805], [2.3715085390032113, 48.83857610282901], [2.371519954955822, 48.83858277583234], [2.3715651437280068, 48.83854931497929], [2.3715614504803515, 48.838547137102644], [2.37155966336235, 48.838548457873], [2.371544759016095, 48.838539680021434], [2.3715624173445295, 48.83852661060222], [2.371558725363301, 48.83852444082639]]], ""type"": ""Polygon""}";48.83855832337264, 2.3715320201581918
21;154B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;8.875549044541122;14.559684110342307;"{""coordinates"": [[[2.287636375759704, 48.841143090761186], [2.287605851559527, 48.841156895087764], [2.28760654197169, 48.84115722297257], [2.287607134422389, 48.841157640210945], [2.287607916044953, 48.84115727612401], [2.287619422351201, 48.84116836462669], [2.2876152669131207, 48.841170236651585], [2.2876162085656, 48.84117112364191], [2.2876602005198032, 48.8411512064499], [2.287677519163247, 48.84114337173858], [2.2876641731426823, 48.84113050952099], [2.287636375759704, 48.841143090761186]]], ""type"": ""Polygon""}";48.84114998740507, 2.287642090655197
22;154B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;12.205055508556356;16.4596777258351;"{""coordinates"": [[[2.287794077768348, 48.840975827792285], [2.2877784378419648, 48.8409929351287], [2.2877731944175848, 48.84099087043424], [2.2877722952146993, 48.84099186248195], [2.2877911559467567, 48.84099930014469], [2.2878349053974802, 48.84101655960336], [2.287851988895803, 48.840997509220834], [2.2878203538258637, 48.84098492936465], [2.2877901676909795, 48.840972907641614], [2.2877892004784264, 48.84097389119018], [2.287794077768348, 48.840975827792285]]], ""type"": ""Polygon""}";48.84099558988701, 2.287814524023661
45;193I;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;79.57153191164824;42.65113252699378;"{""coordinates"": [[[2.393606978897819, 48.876823991150964], [2.393542735802868, 48.876864373927944], [2.3936532489347324, 48.87694158820867], [2.393653452080326, 48.87694170615063], [2.393653655330514, 48.876941815099805], [2.3936538586855, 48.8769419150562], [2.3936540895174785, 48.87694199716517], [2.393654334192549, 48.876942061357674], [2.39365457886762, 48.876942125550116], [2.393654823856775, 48.87694216276423], [2.393655082584427, 48.876942191054624], [2.3936553415214683, 48.876942201359434], [2.393655600563205, 48.876942202671515], [2.3936558598142263, 48.876942185998026], [2.393656119170045, 48.87694216033176], [2.393656365101449, 48.876942116610884], [2.3936566112422413, 48.87694205490442], [2.393656857487829, 48.87694198420521], [2.3936570766750975, 48.876941895382295], [2.393657295956693, 48.876941798465914], [2.393657488190539, 48.87694168252657], [2.393657680424386, 48.87694156658725], [2.393657845600116, 48.876941432524234], [2.3936579971420437, 48.87694129839215], [2.3936581216258555, 48.87694114613643], [2.3936582324757634, 48.87694099381166], [2.3936583297966636, 48.87694083242503], [2.393658399954756, 48.876940661907504], [2.3936584427405494, 48.87694050024467], [2.3936584721020306, 48.87694032052722], [2.393658474091214, 48.87694014966441], [2.393658462446597, 48.87693997873253], [2.3936584097959805, 48.87693981658631], [2.3936583586134597, 48.876939645454215], [2.393658265061542, 48.87693948310079], [2.393658157771129, 48.87693932967113], [2.3936580368469147, 48.876939176172385], [2.393657888550506, 48.876939031528295], [2.393657726515705, 48.87693889580798], [2.393657550637613, 48.87693877800413], [2.3936573611258236, 48.87693866013122], [2.393682142656502, 48.87692337561356], [2.393705083857773, 48.87693956734459], [2.393705422189646, 48.87693978489751], [2.393705787998497, 48.87693998460304], [2.39370618137844, 48.87694015836757], [2.393706588612028, 48.87694031331628], [2.393707009793374, 48.87694044135574], [2.393707458556383, 48.87694054255496], [2.39370790763345, 48.87694061677585], [2.3937083706583757, 48.876940664087435], [2.3937088339973576, 48.876940684420696], [2.3937093111794105, 48.876940686837436], [2.3937097751465033, 48.876940653214014], [2.39371023942765, 48.87694059261225], [2.393710676744778, 48.87694050579336], [2.393711114281844, 48.87694040008959], [2.3937115384990593, 48.87694026733842], [2.3937119493966263, 48.87694010753991], [2.39371231970694, 48.876939920555934], [2.3937126765928185, 48.87693971551726], [2.3937130064204597, 48.87693949235502], [2.393713295556164, 48.87693925099999], [2.3937135575290474, 48.876939000514156], [2.393713780278081, 48.87693872284968], [2.393713974396108, 48.87693844504024], [2.393714127822198, 48.8769381490381], [2.3937142267131835, 48.876937852759745], [2.393714298441251, 48.87693754735054], [2.3937143293728003, 48.87693723274138], [2.3937143192982626, 48.876936926917836], [2.3937142683224235, 48.87693662088717], [2.393714176445285, 48.876936314649356], [2.3937140435621616, 48.87693601719715], [2.3937138709316703, 48.876935737530296], [2.3937136696702805, 48.876935457718425], [2.393713413664424, 48.876935195615914], [2.393713143920186, 48.8769349424371], [2.393712833065181, 48.87693470703674], [2.393689477718486, 48.87691883696868], [2.393713855129549, 48.8769032455243], [2.3937140446413383, 48.87690336339712], [2.39371424799629, 48.876903463353436], [2.393714465089717, 48.876903554386004], [2.3937146959215214, 48.87690363649486], [2.3937149405964857, 48.8769037006872], [2.3937151853761356, 48.87690375588675], [2.3937154303651536, 48.876903793100745], [2.3937156890926476, 48.876903821391046], [2.39371594666611, 48.87690383168881], [2.3937162071757396, 48.87690382401489], [2.3937164665313375, 48.87690379834847], [2.393716712357827, 48.87690376362026], [2.393716971922791, 48.876903719968276], [2.393717204534221, 48.876903649199896], [2.3937174371456504, 48.87690357843148], [2.3937176563327562, 48.87690348960851], [2.393717862084968, 48.87690338363016], [2.393718054318538, 48.87690326769072], [2.393718233023101, 48.876903142689436], [2.3937183981984522, 48.87690300862632], [2.3937185362111046, 48.87690286543235], [2.393718660589862, 48.87690272216934], [2.3937187715442962, 48.87690256085172], [2.3937188415974555, 48.87690239932692], [2.3937189116505126, 48.876902237802135], [2.39371894090708, 48.87690206707748], [2.3937189565297534, 48.87690189628369], [2.3937189585187375, 48.87690172542089], [2.393718919606447, 48.87690155435097], [2.3937188806941574, 48.87690138328102], [2.393718800775911, 48.87690122099672], [2.393718707223874, 48.87690105864332], [2.393718599933362, 48.8769009052137], [2.3937184666339846, 48.87690076064565], [2.3937183045991435, 48.87690062492539], [2.3937181288257285, 48.87690049812884], [2.393606978897819, 48.876823991150964]]], ""type"": ""Polygon""}";48.87688404358353, 2.3936323352461653
69;171C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;12.963267325783901;19.978018132918567;"{""coordinates"": [[[2.2832235854439857, 48.8799221461155], [2.2831916219489123, 48.87991564227773], [2.283179783177474, 48.87991864443375], [2.2832041086914594, 48.879936792151376], [2.283209662057765, 48.87994127802877], [2.2832425253542783, 48.87996780653385], [2.283250453226248, 48.87997314391004], [2.2832650404736037, 48.879965716366925], [2.283257614580564, 48.87995967151919], [2.283229643989666, 48.879937085335605], [2.2832439780583416, 48.87992635570496], [2.2832303825643807, 48.87992354661186], [2.2832235854439857, 48.8799221461155]]], ""type"": ""Polygon""}";48.87994056575818, 2.283224464297512
73;052B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;11.324814918574946;15.978510300037783;"{""coordinates"": [[[2.3515426238274246, 48.84041139436042], [2.3515496093190613, 48.84040745883601], [2.351549069398729, 48.84040705029593], [2.351548543091302, 48.84040664272897], [2.351499230369319, 48.840434414885365], [2.351523828805942, 48.840452945631704], [2.3515711742482437, 48.84042658289803], [2.3515706480524305, 48.84042616633815], [2.3515701231070807, 48.840425758778686], [2.3515649218464048, 48.84042865171974], [2.3515537789099517, 48.8404200275704], [2.3515426238274246, 48.84041139436042]]], ""type"": ""Polygon""}";48.84043163658045, 2.3515329413611132
74;052B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;37.92500592179681;31.567132180787496;"{""coordinates"": [[[2.3519183822760086, 48.842798030449075], [2.351916531080073, 48.84278527645582], [2.351909754106036, 48.84278567863043], [2.3519106629927378, 48.842792248899514], [2.351913062967629, 48.842792100016176], [2.3519243410543793, 48.84286934438873], [2.351986324511842, 48.842865943310784], [2.351976232275584, 48.84278767200071], [2.3519786458748877, 48.84278752318985], [2.3519777875540493, 48.8427812688714], [2.351971010469187, 48.8427816800425], [2.3519726570829116, 48.84279445091393], [2.3519183822760086, 48.842798030449075]]], ""type"": ""Polygon""}";48.84283049878625, 2.3519502713025022
106;0240;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;12.975536716465118;17.767517438545145;"{""coordinates"": [[[2.350487694094041, 48.86660761806894], [2.3504874072821167, 48.86660766147964], [2.350487106626216, 48.866607721902724], [2.350486832884802, 48.86660781035147], [2.350486559143285, 48.866607898800275], [2.350486312327467, 48.866608014375466], [2.350486065399523, 48.866608138943484], [2.3504858455093003, 48.86660828164507], [2.350485639250115, 48.866608424420676], [2.3504854599166287, 48.866608594322635], [2.3504852942140775, 48.86660876429861], [2.350485155661476, 48.86660894341538], [2.3504850442587237, 48.86660913167289], [2.3504849601180493, 48.866609320078325], [2.350484889496185, 48.86660951755056], [2.3504848582921856, 48.86660972423018], [2.350484842194374, 48.86660992199834], [2.350484866989679, 48.8666101199884], [2.3504849053037966, 48.86661032704524], [2.350484971104141, 48.866610516264394], [2.350485064054441, 48.866610714624336], [2.3504851844910695, 48.86661089514658], [2.3504853321896766, 48.866611075816756], [2.3504854936314503, 48.866611247568095], [2.350485682559453, 48.86661140148172], [2.3504858987495365, 48.866611555543265], [2.3504861151637706, 48.86661169161919], [2.350486359064336, 48.86661180985743], [2.350486630339108, 48.866611919250786], [2.35048690183803, 48.86661201065844], [2.3504871735613064, 48.86661208408052], [2.3504874726586857, 48.866612148657666], [2.3504877720812307, 48.866612187155624], [2.3504880716271135, 48.86661221576154], [2.3504883850282887, 48.86661222645571], [2.3504886850226727, 48.86661221909031], [2.3504889853534343, 48.866612184746415], [2.3504892857963204, 48.8666121414097], [2.3504895728324176, 48.866612080013326], [2.3504898599806374, 48.866612009624184], [2.3504901338342954, 48.866611912182584], [2.3504903941690376, 48.866611805674175], [2.35049062746595, 48.86661168103217], [2.3504908608750887, 48.86661154739735], [2.3504910672463972, 48.86661139562894], [2.3504912600987895, 48.866611234793744], [2.35049141217029, 48.866611064743765], [2.350491564342701, 48.8666108866003], [2.350491675633308, 48.8666107073356], [2.3504917735171253, 48.86661051001129], [2.350491844138864, 48.866610312539045], [2.350491887498625, 48.86661011491885], [2.350491890077496, 48.86660990808388], [2.3504918789133056, 48.86660971016781], [2.350562756623034, 48.866594524455145], [2.350563014715291, 48.86659459780307], [2.3505632865506962, 48.866594662232124], [2.350563558610226, 48.866594708675514], [2.3505638444130037, 48.866594746200064], [2.350564116808871, 48.866594765665], [2.3505644031721094, 48.8665947582254], [2.350564689647562, 48.86659474179304], [2.350564962592779, 48.86659471719312], [2.3505652358856444, 48.86659466471545], [2.3505655092905204, 48.86659460324497], [2.350565769288686, 48.86659452371489], [2.3505660157679276, 48.86659443511797], [2.35056624884046, 48.866594328461495], [2.3505664683939655, 48.86659421273821], [2.3505666745407607, 48.86659407895529], [2.350566853537699, 48.86659393603165], [2.3505670190156116, 48.866593784041214], [2.350567170974702, 48.866593622984], [2.350567297147059, 48.8665934527934], [2.350567394694222, 48.86659328244748], [2.350567465091528, 48.866593102960834], [2.3505675219698094, 48.866592914407406], [2.350567551474113, 48.86659273469886], [2.350567567459494, 48.86659254592351], [2.350567542551771, 48.86659235692626], [2.3505675039010034, 48.866592176847924], [2.35056743810028, 48.866591987628816], [2.350567344813366, 48.86659181624741], [2.3505672242644855, 48.866591644718056], [2.350567089972359, 48.86659148210762], [2.3505669420493005, 48.86659131942317], [2.3505667666400516, 48.86659117457646], [2.350566563856625, 48.866591038574654], [2.350566362324211, 48.86659091157303], [2.350566131942382, 48.86659080240178], [2.350565887817509, 48.86659070214936], [2.3505656298374813, 48.86659061980865], [2.350559242548703, 48.86657854114563], [2.3505593536147824, 48.86657837986651], [2.3505594510498296, 48.86657821851343], [2.350559534954748, 48.86657804899285], [2.3505595780901016, 48.86657786935825], [2.3505596075943216, 48.866577689649695], [2.3505596233555006, 48.86657751886004], [2.3505595996988244, 48.86657733886303], [2.350559561048095, 48.86657715878464], [2.350559495023193, 48.866576987551156], [2.3505594153673632, 48.86657681624371], [2.3505593083485703, 48.86657665288187], [2.3505591739444953, 48.86657649926425], [2.350559025797278, 48.86657635456543], [2.3505588503880004, 48.866576209718716], [2.3505586747545992, 48.86657608285766], [2.3505584717470254, 48.866575964841466], [2.350558254996309, 48.86657585574411], [2.350558024390438, 48.86657576455851], [2.350557780041425, 48.86657568229172], [2.350557535468186, 48.86657561801056], [2.3505572770396905, 48.86657557164111], [2.350557004868052, 48.86657553419052], [2.3505567325844017, 48.866575505732754], [2.3505564735953395, 48.866575504327415], [2.3505562008631333, 48.86657551184093], [2.350555927906802, 48.86657553734012], [2.3505556683571713, 48.86657558089889], [2.3505554086954255, 48.86657563345051], [2.3505551624516934, 48.866575703162425], [2.3505549296035526, 48.86657579183326], [2.350554696755309, 48.86657588050409], [2.3505544908327827, 48.86657599630132], [2.350554284910356, 48.86657611209856], [2.350554106025559, 48.866576246029375], [2.350553940659676, 48.86657638902695], [2.3505538024437405, 48.86657654116532], [2.3505536777466176, 48.866576702370466], [2.3504826360378783, 48.86659192316158], [2.350482474708301, 48.86659174241745], [2.3504822995235397, 48.86659157958494], [2.3504820969645848, 48.86659142559735], [2.3504818806736822, 48.86659127962932], [2.3504816369974755, 48.86659114340544], [2.3504813794660846, 48.86659102509322], [2.3504811080793067, 48.86659092469268], [2.3504808365804033, 48.86659083328496], [2.350480537483153, 48.86659076870778], [2.3504802396369024, 48.86659071313083], [2.35047992657224, 48.866590675458156], [2.3504796131712986, 48.866590664763905], [2.3504793132891626, 48.86659066313647], [2.35047899955174, 48.866590679420725], [2.350478685590062, 48.86659071369061], [2.3504783850351636, 48.86659076602017], [2.3504780965239216, 48.86659083640189], [2.350477809162759, 48.86659092387738], [2.350477535197061, 48.866591030311774], [2.3504772883813034, 48.86659114588698], [2.3504770413412888, 48.866591279447796], [2.350476821451113, 48.866591422149384], [2.3504766285987495, 48.86659158298457], [2.350476449265291, 48.866591752886556], [2.3504762835627644, 48.866591922862504], [2.3504761585289824, 48.866592111046046], [2.3504760470142085, 48.866592308296376], [2.350475962761298, 48.86659250569464], [2.3504759194014904, 48.86659270331484], [2.3504758895605904, 48.86659291000187], [2.3504758869816564, 48.86659311683679], [2.3504759116646907, 48.866593323819714], [2.3504759637219212, 48.86659352195772], [2.3504760416780983, 48.86659372023628], [2.350476148259266, 48.86659391867019], [2.350476268583699, 48.866594108185254], [2.35047643002539, 48.86659427993659], [2.3504766050980144, 48.86659445176193], [2.350476807544838, 48.86659461474235], [2.3504770238469526, 48.866594759811115], [2.350477267635291, 48.86659488704216], [2.350477511535758, 48.8665950052804], [2.3504777828103225, 48.86659511467379], [2.3504780679402772, 48.86659520615546], [2.350478353395302, 48.86659527155796], [2.3504786526047012, 48.866595327142335], [2.350478965669391, 48.86659536481505], [2.350479278958334, 48.8665953845021], [2.3504795924714306, 48.86659538620349], [2.3504798925778467, 48.86659536984528], [2.350480206539552, 48.86659533557536], [2.350480507094475, 48.86659528324584], [2.350480807761524, 48.8665952219235], [2.3504810815029837, 48.8665951334747], [2.350487694094041, 48.86660761806894]]], ""type"": ""Polygon""}";48.8665932182293, 2.3505226805342523
111;0240;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;11.68103486914616;16.072027965281855;"{""coordinates"": [[[2.353615558821803, 48.86936883361893], [2.3536238831256724, 48.869385076597666], [2.3536200142952293, 48.869385946052], [2.3536207049324505, 48.86938730778607], [2.3536918008327703, 48.86937135698184], [2.353682079691382, 48.86935243452392], [2.3536109298449133, 48.869368340064135], [2.3536116353650334, 48.86936971087205], [2.353615558821803, 48.86936883361893]]], ""type"": ""Polygon""}";48.86936949200915, 2.353653020115173
138;0320;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;17.091557967242387;17.751289297167403;"{""coordinates"": [[[2.3670110717996415, 48.86123844529351], [2.3670066078517413, 48.86125728906261], [2.3670082278115028, 48.861257459513375], [2.3670087321068074, 48.86125533073072], [2.3670501958613617, 48.86125961508322], [2.3670498207896857, 48.861261204941904], [2.367051440858965, 48.86126136639926], [2.3670558087171467, 48.861242576980544], [2.367062495427485, 48.861213889032044], [2.3670178965676176, 48.8612096150815], [2.3670110717996415, 48.86123844529351]]], ""type"": ""Polygon""}";48.86123469862439, 2.367034824301675
