list_id,first_publication_date,price,latitude,longitude,urls,nb_pieces,surface
2906004292,2024-12-19 11:41:00,1450,48.87469513864162,2.2988800433894143,https://www.leboncoin.fr/ad/locations/2906004292,1,36
2932791415,2025-02-08 09:17:10,1450,48.86341,2.36239,https://www.leboncoin.fr/ad/locations/2932791415,2,30
2899534994,2025-02-06 16:24:49,1450,48.878526459413514,2.3373001073908015,https://www.leboncoin.fr/ad/locations/2899534994,1,30
2931795030,2025-02-06 10:34:00,1450,48.84349,2.38756,https://www.leboncoin.fr/ad/locations/2931795030,2,31
2931427160,2025-02-05 15:12:50,1450,48.85062891014476,2.379117352199106,https://www.leboncoin.fr/ad/locations/2931427160,2,38
2870584557,2024-12-28 12:16:20,1450,48.84412,2.28351,https://www.leboncoin.fr/ad/locations/2870584557,2,28
2929973128,2025-02-02 19:06:43,1450,48.85005,2.29775,https://www.leboncoin.fr/ad/locations/2929973128,2,35
2916514555,2025-01-10 10:33:31,1450,48.89017,2.33917,https://www.leboncoin.fr/ad/locations/2916514555,2,41
2910707711,2024-12-30 12:53:48,1450,48.84420233692226,2.2888314472146516,https://www.leboncoin.fr/ad/locations/2910707711,3,56
2918960580,2025-01-14 13:55:41,1456,48.89384,2.37023,https://www.leboncoin.fr/ad/locations/2918960580,2,54
2926454886,2025-01-27 13:30:00,1459,48.87855029666488,2.2995912884783096,https://www.leboncoin.fr/ad/locations/2926454886,1,32
2906201330,2024-12-20 08:37:00,1459,48.84139169122436,2.313891951341572,https://www.leboncoin.fr/ad/locations/2906201330,1,32
2933092971,2025-02-08 16:00:34,1460,48.85471,2.41011,https://www.leboncoin.fr/ad/locations/2933092971,3,45
2934870982,2025-02-11 13:24:00,1470,48.84105,2.29926,https://www.leboncoin.fr/ad/locations/2934870982,2,36
2913150664,2025-01-04 12:56:16,1470,48.84697,2.38692,https://www.leboncoin.fr/ad/locations/2913150664,2,37
2928629820,2025-01-31 17:02:09,1470,48.85743,2.30389,https://www.leboncoin.fr/ad/locations/2928629820,1,43
2934121897,2025-02-10 08:08:00,1471,48.85066471275732,2.2829099343888806,https://www.leboncoin.fr/ad/locations/2934121897,1,19
2922525075,2025-01-20 07:19:00,1471,48.88464407750914,2.3319142941181883,https://www.leboncoin.fr/ad/locations/2922525075,3,34
2919064615,2025-01-14 16:52:05,1475,48.87293,2.40031,https://www.leboncoin.fr/ad/locations/2919064615,1,31
2923870739,2025-01-22 08:16:00,1478,48.84105,2.29926,https://www.leboncoin.fr/ad/locations/2923870739,2,49
2926586988,2025-01-27 17:56:36,1480,48.88243,2.34821,https://www.leboncoin.fr/ad/locations/2926586988,1,33
2909093148,2024-12-27 08:57:00,1480,48.85112647841477,2.2925320603313937,https://www.leboncoin.fr/ad/locations/2909093148,2,45
2927459851,2025-01-29 08:51:00,1480,48.84105,2.29926,https://www.leboncoin.fr/ad/locations/2927459851,1,34
2928161770,2025-01-30 18:06:20,1480,48.86695,2.28127,https://www.leboncoin.fr/ad/locations/2928161770,,
2920058703,2025-01-16 15:41:45,1480,48.8902,2.33702,https://www.leboncoin.fr/ad/locations/2920058703,1,40
2931935231,2025-02-06 14:52:12,1485,48.837651878663614,2.2987640681716957,https://www.leboncoin.fr/ad/locations/2931935231,2,45
2930348521,2025-02-03 14:43:20,1485,48.84022293595708,2.298962165105249,https://www.leboncoin.fr/ad/locations/2930348521,2,45
2928038376,2025-01-30 14:43:58,1485,48.833370412892656,2.3086314411644477,https://www.leboncoin.fr/ad/locations/2928038376,2,45
2935054417,2025-02-11 17:52:00,1489,48.86471,2.39866,https://www.leboncoin.fr/ad/locations/2935054417,2,43
2924929490,2025-01-24 14:19:00,1490,48.868686408182654,2.3400508870177394,https://www.leboncoin.fr/ad/locations/2924929490,2,30
2916993595,2025-01-11 08:30:00,1490,48.89749723697973,2.3533681805972613,https://www.leboncoin.fr/ad/locations/2916993595,1,31
2933422199,2025-02-10 13:41:33,1490,48.86396,2.35206,https://www.leboncoin.fr/ad/locations/2933422199,2,36
