list_id,first_publication_date,price,Latitude,Longitude,urls
2935092355,2025-02-11 20:55:23,500,48.8841,2.29013,https://www.leboncoin.fr/ad/locations/2935092355
2934896366,2025-02-11 15:40:22,500,48.88715,2.33407,https://www.leboncoin.fr/ad/locations/2934896366
2915917705,2025-01-08 21:48:00,500,48.88625573857635,2.3704980845350287,https://www.leboncoin.fr/ad/locations/2915917705
2930327536,2025-02-03 09:13:00,500,48.88835096033734,2.359743993712606,https://www.leboncoin.fr/ad/locations/2930327536
2933109540,2025-02-08 16:20:09,500,48.86821,2.37255,https://www.leboncoin.fr/ad/locations/2933109540
2927642168,2025-01-29 13:23:00,500,48.85827619404335,2.4002372427853187,https://www.leboncoin.fr/ad/locations/2927642168
2927183086,2025-01-28 19:29:01,500,48.83216,2.3551,https://www.leboncoin.fr/ad/locations/2927183086
2934904476,2025-02-12 06:59:29,510,48.857956860183315,2.347713971234626,https://www.leboncoin.fr/ad/locations/2934904476
2931922752,2025-02-06 14:29:46,515,48.84019,2.296,https://www.leboncoin.fr/ad/locations/2931922752
2935091499,2025-02-11 20:53:36,520,48.86159,2.36761,https://www.leboncoin.fr/ad/locations/2935091499
2923989472,2025-01-23 10:55:00,520,48.87976280660042,2.356029390673677,https://www.leboncoin.fr/ad/locations/2923989472
2906533335,2024-12-21 07:21:00,520,48.88285164666773,2.3722714579151667,https://www.leboncoin.fr/ad/locations/2906533335
2933887567,2025-02-09 18:32:32,550,48.85075,2.34979,https://www.leboncoin.fr/ad/locations/2933887567
2907021458,2024-12-22 07:03:00,550,48.830891483181695,2.300518343744136,https://www.leboncoin.fr/ad/locations/2907021458
2898637811,2024-12-07 15:41:00,550,48.85882635137572,2.254369057143138,https://www.leboncoin.fr/ad/locations/2898637811
2921487074,2025-01-19 07:01:00,550,48.84464837154557,2.2726636508346405,https://www.leboncoin.fr/ad/locations/2921487074
2932245788,2025-02-07 08:23:05,550,48.86669,2.40484,https://www.leboncoin.fr/ad/locations/2932245788
2926250550,2025-01-27 16:38:19,550,48.87986,2.36385,https://www.leboncoin.fr/ad/locations/2926250550
2926530692,2025-01-27 16:35:18,550,48.85548,2.28077,https://www.leboncoin.fr/ad/locations/2926530692
2925488573,2025-01-27 08:28:39,550,48.87986,2.36385,https://www.leboncoin.fr/ad/locations/2925488573
2926190610,2025-01-26 22:52:22,550,48.8792,2.3888,https://www.leboncoin.fr/ad/locations/2926190610
2925828037,2025-01-26 14:57:01,550,48.86321,2.27757,https://www.leboncoin.fr/ad/locations/2925828037
2903103711,2024-12-14 15:26:00,555,48.83679564576233,2.3237004439872035,https://www.leboncoin.fr/ad/locations/2903103711
2903788010,2024-12-15 17:27:58,555,48.86795221467413,2.261550941387275,https://www.leboncoin.fr/ad/locations/2903788010
2934365768,2025-02-10 16:15:06,560,48.8458,2.27903,https://www.leboncoin.fr/ad/locations/2934365768
2931123599,2025-02-04 21:35:13,560,48.88143,2.33747,https://www.leboncoin.fr/ad/locations/2931123599
2932630699,2025-02-07 19:24:31,570,48.87372,2.28413,https://www.leboncoin.fr/ad/locations/2932630699
2932082951,2025-02-06 18:43:36,570,48.85965,2.28657,https://www.leboncoin.fr/ad/locations/2932082951
2926164422,2025-01-26 21:41:21,575,48.866665080261164,2.3778159459379453,https://www.leboncoin.fr/ad/locations/2926164422
2934301336,2025-02-10 14:42:07,580,48.88001,2.29467,https://www.leboncoin.fr/ad/locations/2934301336
2878660833,2024-11-07 08:02:00,580,48.8482599421191,2.343349496201547,https://www.leboncoin.fr/ad/locations/2878660833
2930155019,2025-02-03 09:04:55,590,48.84645,2.31063,https://www.leboncoin.fr/ad/locations/2930155019
2924761420,2025-01-24 18:44:26,590,48.8475653490969,2.26798767543604,https://www.leboncoin.fr/ad/locations/2924761420
2935280870,2025-02-12 11:12:02,594,48.83582,2.32605,https://www.leboncoin.fr/ad/locations/2935280870
2933353917,2025-02-10 13:16:28,600,48.82263,2.34175,https://www.leboncoin.fr/ad/locations/2933353917
2933822179,2025-02-09 17:27:04,600,48.84543,2.34252,https://www.leboncoin.fr/ad/locations/2933822179
2931373042,2025-02-05 13:43:33,600,48.8722,2.32174,https://www.leboncoin.fr/ad/locations/2931373042
2927575788,2025-01-29 15:55:56,600,48.89547,2.31156,https://www.leboncoin.fr/ad/locations/2927575788
2927490711,2025-01-29 13:52:32,600,48.85026,2.31488,https://www.leboncoin.fr/ad/locations/2927490711
2927487476,2025-01-29 13:46:44,600,48.85026,2.31488,https://www.leboncoin.fr/ad/locations/2927487476
2914862328,2025-01-07 00:22:17,600,48.88005,2.34463,https://www.leboncoin.fr/ad/locations/2914862328
2910715494,2024-12-30 14:37:49,605,48.865973509246224,2.3201030175514643,https://www.leboncoin.fr/ad/locations/2910715494
2934184457,2025-02-10 11:33:36,610,48.8788,2.32981,https://www.leboncoin.fr/ad/locations/2934184457
2926397084,2025-01-27 13:11:42,610,48.86742136393717,2.3713349672542945,https://www.leboncoin.fr/ad/locations/2926397084
2922110879,2025-01-19 21:40:36,620,48.87723,2.28965,https://www.leboncoin.fr/ad/locations/2922110879
2935053578,2025-02-11 19:34:44,624,48.87203,2.29123,https://www.leboncoin.fr/ad/locations/2935053578
2902357067,2024-12-13 07:58:00,630,48.837432594448146,2.3082311758221623,https://www.leboncoin.fr/ad/locations/2902357067
2904762566,2024-12-17 12:20:00,630,48.87011636528001,2.2973162288982985,https://www.leboncoin.fr/ad/locations/2904762566
2931677839,2025-02-05 15:01:00,630,48.85241060463222,2.372691488055118,https://www.leboncoin.fr/ad/locations/2931677839
2921198989,2025-01-18 16:02:44,630,48.85166,2.31321,https://www.leboncoin.fr/ad/locations/2921198989
2935002513,2025-02-11 18:15:56,635,48.89481,2.32293,https://www.leboncoin.fr/ad/locations/2935002513
2883453489,2024-11-15 11:32:00,637,48.87955792431489,2.3663343477287926,https://www.leboncoin.fr/ad/locations/2883453489
2919418897,2025-01-15 11:09:00,640,48.874329726802095,2.366127558894807,https://www.leboncoin.fr/ad/locations/2919418897
2923502633,2025-01-22 10:06:00,640,48.834657719564895,2.3275566884688215,https://www.leboncoin.fr/ad/locations/2923502633
2931637239,2025-02-05 20:48:32,640,48.88258052517178,2.3780060302756407,https://www.leboncoin.fr/ad/locations/2931637239
2935233703,2025-02-12 09:48:34,650,48.83656,2.35384,https://www.leboncoin.fr/ad/locations/2935233703
2924929501,2025-01-24 14:43:00,650,48.86585495326838,2.3183593078560403,https://www.leboncoin.fr/ad/locations/2924929501
2896511988,2024-12-04 12:34:00,650,48.85271061611086,2.3661196896923884,https://www.leboncoin.fr/ad/locations/2896511988
2934428023,2025-02-10 17:40:40,650,48.87237,2.30961,https://www.leboncoin.fr/ad/locations/2934428023
2892123892,2024-11-27 17:23:00,650,48.82377134833701,2.363934767786713,https://www.leboncoin.fr/ad/locations/2892123892
2933202506,2025-02-08 18:09:10,650,48.88028,2.34132,https://www.leboncoin.fr/ad/locations/2933202506
2930880187,2025-02-04 14:43:08,650,48.86862,2.34823,https://www.leboncoin.fr/ad/locations/2930880187
2927920368,2025-01-30 11:06:15,650,48.85826,2.35488,https://www.leboncoin.fr/ad/locations/2927920368
2927244190,2025-01-28 21:43:38,650,48.89353,2.32405,https://www.leboncoin.fr/ad/locations/2927244190
2926456976,2025-01-27 14:49:42,650,48.85826,2.35488,https://www.leboncoin.fr/ad/locations/2926456976
2924993509,2025-01-25 10:33:53,650,48.86321,2.27757,https://www.leboncoin.fr/ad/locations/2924993509
2917282950,2025-01-11 15:56:59,650,48.87652,2.40363,https://www.leboncoin.fr/ad/locations/2917282950
2903466488,2024-12-15 11:00:02,650,48.84304,2.26071,https://www.leboncoin.fr/ad/locations/2903466488
2931843364,2025-02-06 08:39:00,655,48.86471,2.39866,https://www.leboncoin.fr/ad/locations/2931843364
2896575673,2024-12-04 11:37:00,658,48.83397649532177,2.3317810517731976,https://www.leboncoin.fr/ad/locations/2896575673
2922991511,2025-01-21 09:19:00,658,48.885437803856625,2.3492081621042695,https://www.leboncoin.fr/ad/locations/2922991511
2901454169,2024-12-11 15:29:00,660,48.85054735708223,2.382260408507831,https://www.leboncoin.fr/ad/locations/2901454169
2890885389,2024-11-25 14:25:00,660,48.88509052381229,2.3249182376784403,https://www.leboncoin.fr/ad/locations/2890885389
2932468052,2025-02-07 15:26:10,660,48.862631383624304,2.285123245976143,https://www.leboncoin.fr/ad/locations/2932468052
2911927373,2025-01-02 07:18:00,663,48.84267435576427,2.3710467837531564,https://www.leboncoin.fr/ad/locations/2911927373
